route,time_period,forecasted_demand,forecast_confidence,max_capacity,committed_capacity,load_factor,void_capacity,utilization_strategy,planning_comment,pricing_recommendation
DEL-FRA,01-01-2026,175.2177533,0.995898752,2394,122.6524273,0.051233261,2271.347573,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-BLR,15-01-2026,150.004645,0.790076181,2275,105.0032515,0.046155275,2169.996748,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,16-01-2026,203.1995971,0.956128002,2275,142.239718,0.062522953,2132.760282,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,17-01-2026,251.5373632,0.826221301,2275,176.0761542,0.077396112,2098.923846,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,18-01-2026,370.5567512,0.681006109,2275,259.3897258,0.114017462,2015.610274,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,19-01-2026,1220.111765,0.977217223,2275,854.0782352,0.375419004,1420.921765,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,20-01-2026,433.3817043,0.651408614,2275,303.367193,0.133348217,1971.632807,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,21-01-2026,2271.185203,0.666006349,2275,1589.829642,0.698826216,685.1703582,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,22-01-2026,224.2719183,0.925712949,2275,156.9903428,0.069006744,2118.009657,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,23-01-2026,247.3067119,0.941184555,2275,173.1146983,0.076094373,2101.885302,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,24-01-2026,121.0658433,0.748868549,2275,84.7460903,0.037251029,2190.25391,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,25-01-2026,325.1211417,0.813936244,2275,227.5847992,0.100037274,2047.415201,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,26-01-2026,366.3603772,0.638281912,2275,256.452264,0.11272627,2018.547736,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,27-01-2026,39.31659951,0.340137431,2275,27.52161966,0.012097415,2247.47838,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,28-01-2026,1778.245296,0.919819881,2275,1244.771707,0.547152399,1030.228293,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,29-01-2026,159.0776442,0.918581134,2275,111.354351,0.048946967,2163.645649,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,30-01-2026,79.68142207,0.54758841,2275,55.77699545,0.024517361,2219.223005,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,31-01-2026,117.2270772,0.82850841,2275,82.05895406,0.03606987,2192.941046,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,01-02-2026,46.62124014,0.348462766,2275,32.6348681,0.014344997,2242.365132,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,02-02-2026,312.8530174,0.723142918,2275,218.9971122,0.096262467,2056.002888,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,03-02-2026,256.9391464,0.792282624,2275,179.8574025,0.079058199,2095.142597,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,04-02-2026,195.0994554,0.923217866,2275,136.5696188,0.060030602,2138.430381,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,05-02-2026,97.00845226,0.737124794,2275,67.90591658,0.029848755,2207.094083,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,06-02-2026,166.5574436,0.914052108,2275,116.5902105,0.051248444,2158.409789,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,07-02-2026,2016.108484,0.960822489,2275,1411.275939,0.620341072,863.7240614,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,08-02-2026,29.56964831,0.268142456,2275,20.69875382,0.009098353,2254.301246,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,09-02-2026,304.3603178,0.669986765,2275,213.0522224,0.093649329,2061.947778,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,10-02-2026,169.7769701,0.972986796,2275,118.8438791,0.052239068,2156.156121,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,11-02-2026,200.239898,0.9571529,2275,140.1679286,0.061612276,2134.832071,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,12-02-2026,109.4922835,0.736109508,2275,76.64459846,0.033689933,2198.355402,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,13-02-2026,258.7849992,0.732225129,2275,181.1494994,0.079626154,2093.850501,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,14-02-2026,688.1097332,0.717172004,2275,481.6768132,0.211726072,1793.323187,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,15-02-2026,220.5224789,0.882859811,2275,154.3657352,0.06785307,2120.634265,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,16-02-2026,277.7396386,0.613656227,2275,194.417747,0.08545835,2080.582253,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,17-02-2026,335.7491637,0.710639118,2275,235.0244146,0.103307435,2039.975585,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,18-02-2026,1402.608196,0.909058918,2275,981.8257374,0.431571753,1293.174263,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,19-02-2026,286.9382041,0.822946031,2275,200.8567429,0.088288678,2074.143257,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,20-02-2026,323.2252853,0.834932723,2275,226.2576997,0.099453934,2048.7423,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,21-02-2026,225.5771149,0.942009894,2275,157.9039804,0.069408343,2117.09602,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,22-02-2026,418.0219383,0.607334419,2275,292.6153568,0.128622135,1982.384643,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,23-02-2026,136.4427808,0.888511398,2275,95.50994654,0.041982394,2179.490053,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,24-02-2026,42.64922555,0.307595861,2275,29.85445788,0.013122839,2245.145542,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,25-02-2026,146.5930193,0.872776976,2275,102.6151135,0.045105544,2172.384886,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,26-02-2026,323.3293862,0.731887688,2275,226.3305703,0.099485965,2048.66943,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,27-02-2026,284.0721834,0.763665567,2275,198.8505284,0.087406826,2076.149472,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,28-02-2026,53.50167906,0.429160684,2275,37.45117534,0.016462055,2237.548825,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,01-03-2026,46.59293937,0.376777276,2275,32.61505756,0.014336289,2242.384942,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,01-01-2026,237.5807256,0.803132694,2275,166.3065079,0.073101762,2108.693492,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,02-01-2026,117.3704181,0.821989629,2275,82.15929264,0.036113975,2192.840707,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,03-01-2026,231.0530802,0.844627639,2275,161.7371561,0.071093255,2113.262844,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,04-01-2026,348.9165485,0.630968293,2275,244.2415839,0.107358938,2030.758416,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,05-01-2026,1151.641909,0.957177015,2275,806.1493366,0.354351357,1468.850663,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,06-01-2026,262.7134524,0.812776173,2275,183.8994167,0.080834908,2091.100583,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,07-01-2026,159.8995275,0.964540683,2275,111.9296692,0.049199855,2163.070331,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,08-01-2026,1936.419059,0.646562079,2275,1355.493341,0.595821249,919.5066589,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,09-01-2026,262.7571812,0.611230726,2275,183.9300268,0.080848363,2091.069973,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,10-01-2026,2165.842024,0.723569866,2275,1516.089417,0.66641293,758.9105834,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,11-01-2026,1166.285135,0.870943498,2275,816.3995946,0.358856965,1458.600405,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,12-01-2026,489.575677,0.463970225,2275,342.7029739,0.15063867,1932.297026,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,13-01-2026,437.7130182,0.586501013,2275,306.3991127,0.134680929,1968.600887,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,14-01-2026,177.0443165,0.974127905,2275,123.9310216,0.054475174,2151.068978,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,15-01-2026,142.740671,0.953767426,2275,99.91846969,0.043920206,2175.08153,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,16-01-2026,1822.331036,0.768079955,2275,1275.631725,0.560717242,999.368275,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,17-01-2026,179.2728447,0.918805224,2275,125.4909913,0.055160875,2149.509009,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,18-01-2026,296.2143248,0.854545801,2275,207.3500274,0.091142869,2067.649973,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,19-01-2026,248.1508575,0.866950862,2275,173.7056003,0.07635411,2101.2944,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,20-01-2026,204.3044805,0.992371257,2275,143.0131363,0.062862917,2131.986864,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,21-01-2026,1755.964026,0.949797871,2275,1229.174818,0.540296623,1045.825182,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,22-01-2026,404.9781859,0.558189391,2275,283.4847301,0.124608673,1991.51527,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,23-01-2026,371.8047374,0.627535753,2275,260.2633162,0.114401458,2014.736684,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,24-01-2026,506.8584613,0.649692429,2275,354.8009229,0.15595645,1920.199077,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,25-01-2026,267.1221464,0.709301948,2275,186.9855025,0.08219143,2088.014498,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,26-01-2026,1124.124842,0.698033153,2275,786.8873895,0.345884567,1488.112611,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,27-01-2026,319.2485968,0.71186635,2275,223.4740178,0.098230337,2051.525982,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,28-01-2026,350.3801398,0.634660586,2275,245.2660979,0.107809274,2029.733902,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,29-01-2026,173.873425,0.967415093,2275,121.7113975,0.053499515,2153.288602,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,30-01-2026,64.07501603,0.498379614,2275,44.85251122,0.01971539,2230.147489,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,31-01-2026,292.6743716,0.723867913,2275,204.8720601,0.090053653,2070.12794,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,01-02-2026,153.273903,0.8745473,2275,107.2917321,0.047161201,2167.708268,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,02-02-2026,144.7250083,0.946194202,2275,101.3075058,0.044530772,2173.692494,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,03-02-2026,214.4785202,0.931881591,2275,150.1349642,0.065993391,2124.865036,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,04-02-2026,230.8686678,0.874466449,2275,161.6080675,0.071036513,2113.391933,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,05-02-2026,86.07316061,0.643646008,2275,60.25121243,0.026484049,2214.748788,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,06-02-2026,2502.330652,0.686170584,2275,1751.631456,0.769947893,523.3685437,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,07-02-2026,258.8834061,0.709196634,2275,181.2183842,0.079656433,2093.781616,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,08-02-2026,1462.044192,0.882674792,2275,1023.430935,0.449859751,1251.569065,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,09-02-2026,339.4489851,0.69617381,2275,237.6142895,0.104445842,2037.38571,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,10-02-2026,89.83024688,0.674298546,2275,62.88117282,0.027640076,2212.118827,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,11-02-2026,145.5250439,0.856032136,2275,101.8675307,0.044776937,2173.132469,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,12-02-2026,246.1025088,0.783440988,2275,172.2717561,0.075723849,2102.728244,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,13-02-2026,378.030129,0.561633702,2275,264.6210903,0.116316963,2010.37891,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,14-02-2026,260.7254625,0.687530304,2275,182.5078237,0.080223219,2092.492176,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,15-02-2026,392.6695548,0.666093189,2275,274.8686883,0.120821401,2000.131312,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,16-02-2026,265.9080272,0.692043081,2275,186.1356191,0.081817855,2088.864381,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,17-02-2026,198.8909756,0.986640831,2275,139.2236829,0.061197223,2135.776317,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,18-02-2026,953.9104315,0.957304513,2275,667.7373021,0.293510902,1607.262698,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,19-02-2026,217.8938419,0.983916914,2275,152.5256893,0.067044259,2122.474311,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,20-02-2026,322.6513402,0.74236593,2275,225.8559381,0.099277335,2049.144062,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,21-02-2026,279.9452006,0.761136323,2275,195.9616404,0.086136985,2079.03836,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,22-02-2026,324.6549131,0.680911554,2275,227.2584391,0.099893819,2047.741561,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,23-02-2026,254.876321,0.835302242,2275,178.4134247,0.078423483,2096.586575,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,24-02-2026,115.8462321,0.80301843,2275,81.09236246,0.035644994,2193.907638,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,25-02-2026,311.6788573,0.789125319,2275,218.1752001,0.095901187,2056.8248,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,26-02-2026,66.93093791,0.523682428,2275,46.85165654,0.020594135,2228.148343,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,27-02-2026,191.1152456,0.970714166,2275,133.780672,0.058804691,2141.219328,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,28-02-2026,212.7587415,0.880906067,2275,148.9311191,0.065464228,2126.068881,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,01-03-2026,1262.080675,0.841228077,2275,883.4564727,0.388332515,1391.543527,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,01-01-2026,386.6671314,0.61697735,2275,270.666992,0.118974502,2004.333008,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,02-01-2026,197.8376765,0.763296118,2275,138.4863735,0.060873131,2136.513626,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,03-01-2026,585.2024488,0.497334727,2275,409.6417142,0.180062292,1865.358286,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,04-01-2026,217.278876,0.860539398,2275,152.0952132,0.066855039,2122.904787,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,05-01-2026,351.2267868,0.660320894,2275,245.8587508,0.108069781,2029.141249,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,06-01-2026,520.6663363,0.574655138,2275,364.4664354,0.160205027,1910.533565,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,07-01-2026,469.1036191,0.571053107,2275,328.3725334,0.144339575,1946.627467,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,08-01-2026,451.1534638,0.610306556,2275,315.8074246,0.13881645,1959.192575,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,09-01-2026,260.4163998,0.707604906,2275,182.2914798,0.080128123,2092.70852,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,10-01-2026,2040.692777,0.635115526,2275,1428.484944,0.62790547,846.5150562,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,11-01-2026,156.03975,0.992908642,2275,109.227825,0.048012231,2165.772175,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,12-01-2026,401.5429349,0.492974349,2275,281.0800545,0.123551672,1993.919946,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,13-01-2026,209.5830489,0.849460443,2275,146.7081343,0.064487092,2128.291866,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,14-01-2026,396.985527,0.45529583,2275,277.8898689,0.122149393,1997.110131,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,15-01-2026,492.6811177,0.61063318,2275,344.8767824,0.15159419,1930.123218,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,16-01-2026,1201.594491,0.999496006,2275,841.1161437,0.369721382,1433.883856,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,17-01-2026,391.7927233,0.603805858,2275,274.2549063,0.120551607,2000.745094,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,18-01-2026,226.767877,0.864109608,2275,158.7375139,0.069774731,2116.262486,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,19-01-2026,431.3261175,0.691364804,2275,301.9282822,0.132715728,1973.071718,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,20-01-2026,449.8515197,0.61802718,2275,314.8960638,0.138415852,1960.103936,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,21-01-2026,305.8138772,0.551668958,2275,214.0697141,0.094096578,2060.930286,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,22-01-2026,406.6185842,0.471514569,2275,284.6330089,0.125113411,1990.366991,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,23-01-2026,1765.047358,0.812717478,2275,1235.533151,0.543091495,1039.466849,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,24-01-2026,206.5976004,0.850197809,2275,144.6183203,0.063568492,2130.38168,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
DEL-BLR,25-01-2026,331.8105465,0.6895174,2275,232.2673826,0.102095553,2042.732617,Conservative Loading,Volatile | High Fixed Cost Exposure | High Delay Risk | Locked → Conservative Loading,Discount / Spot Pricing
